sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
replication,always_long,executable_next_open,r_LH_executable,1,2379,2379,1.0,-0.00013838694569585537,-0.03487351031535555,-3.487351031535555,0.009757601134238406,0.9757601134238406,-3.573983998278843,0.3644388398486759,-0.28251692326109457,-0.00013838694569585537,-1.3838694569585537,-10.981193753208746,0.0
replication,timing_rONFH,executable_next_open,r_LH_executable,2,2379,2379,1.0,-0.00023241826503624205,-0.058569402789132995,-5.856940278913299,0.009761058780667242,0.9761058780667242,-6.000312476873471,0.27742749054224464,-0.42755008237985437,-0.00023241826503624205,-2.3241826503624203,-18.436174845795342,0.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,2379,1803,0.7578814627994955,-0.00016203964358720032,-0.04083399018397448,-4.083399018397448,0.008113049687180022,0.8113049687180022,-5.033124627413416,0.21185372005044137,-0.3219055901024839,-0.00016203964358720032,-1.6203964358720033,-15.4644555611581,0.0
replication,timing_rROD,executable_next_open,r_LH_executable,2,2379,2379,1.0,-0.00021533611250333252,-0.054264700350839794,-5.426470035083979,0.009749367220115858,0.9749367220115858,-5.565971526734114,0.2837326607818411,-0.4024820967913857,-0.00021533611250333252,-2.1533611250333253,-17.101646730747827,0.0
replication,always_long,executable_next_open,r_LH_executable,2,2379,2379,1.0,-0.00026173140217919415,-0.06595631334915693,-6.5956313349156925,0.009754764536030669,0.9754764536030669,-6.76144596884297,0.2610340479192938,-0.4642538551432719,-0.00026173140217919415,-2.6173140217919415,-20.774784742033976,0.0
replication,timing_rONFH,executable_next_open,r_LH_executable,3,2379,2379,1.0,-0.0003557627215195808,-0.08965220582293437,-8.965220582293437,0.0097616901264231,0.9761690126423099,-9.184086429896228,0.1971416561580496,-0.5713391281693156,-0.0003557627215195808,-3.5576272151958084,-28.21843426872477,0.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,2379,1803,0.7578814627994955,-0.0002554820903295717,-0.06438148676305207,-6.4381486763052065,0.008304492559052221,0.8304492559052221,-7.752609362371423,0.15006305170239598,-0.4557377906111474,-0.0002554820903295717,-2.5548209032957168,-23.820169743943723,0.0
replication,timing_rROD,executable_next_open,r_LH_executable,3,2379,2379,1.0,-0.0003386805689866712,-0.08534750338464114,-8.534750338464114,0.009749188279690443,0.9749188279690444,-8.754318917241292,0.20344682639764608,-0.5535532483206845,-0.0003386805689866712,-3.386805689866712,-26.89795820403865,0.0
replication,always_long,executable_next_open,r_LH_executable,3,2379,2379,1.0,-0.0003850758586625329,-0.0970391163829583,-9.70391163829583,0.009752394066843893,0.9752394066843892,-9.950286639141364,0.18663303909205547,-0.6004305255393403,-0.0003850758586625329,-3.850758586625329,-30.572611835138567,0.0
oos,timing_rONFH,paper_statistical,r_LH,0,1221,1221,1.0,7.851352522444565e-05,0.019785408356560303,1.9785408356560303,0.010598383116975196,1.0598383116975196,1.866832717612411,0.4987714987714988,-0.017001073918593956,7.851352522444565e-05,0.7851352522444566,4.109253797670299,4.234415516957135e-05
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,1221,929,0.7608517608517609,8.282523526006845e-05,0.02087195928553725,2.087195928553725,0.009209416581318458,0.9209416581318458,2.2663715015212325,0.3963963963963964,-0.009564142948185417,8.282523526006845e-05,0.8282523526006844,4.988714635057854,6.957904150617367e-07
