sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_rROD,executable_next_open,r_LH_executable,0,245,245,1.0,0.0004224448411746556,0.10645609997601321,10.645609997601321,0.028652197700724042,2.8652197700724042,3.7154601921975106,0.5510204081632653,-0.0073923435208714805,0.0004224448411746556,4.224448411746556,3.6634931546618508,0.000305161877575566,2013
replication,always_long,executable_next_open,r_LH_executable,0,245,245,1.0,-9.915810202237522e-05,-0.024987841709638556,-2.4987841709638556,0.029387355655950163,2.9387355655950165,-0.8502922822380304,0.49795918367346936,-0.05615556789410037,-9.915810202237522e-05,-0.9915810202237523,-0.8383994967790076,0.40262692843076753,2013
replication,timing_rONFH,executable_next_open,r_LH_executable,0,239,239,1.0,3.609045883256656e-05,0.009094795625806774,0.9094795625806774,0.02699489220275435,2.699489220275435,0.33690801791306324,0.46443514644351463,-0.02558163463634,3.609045883256656e-05,0.36090458832566563,0.3281028680859682,0.7431223488954699,2014
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,239,175,0.7322175732217573,0.00010132643028427789,0.02553426043163803,2.553426043163803,0.023367580856966618,2.336758085696662,1.092721603829412,0.3514644351464435,-0.018567086295863677,0.00010132643028427789,1.013264302842779,1.0641631340707483,0.2883332737763111,2014
replication,timing_rROD,executable_next_open,r_LH_executable,0,239,239,1.0,0.0001752340668841367,0.04415898485480245,4.415898485480245,0.02685671513325767,2.685671513325767,1.6442437072327858,0.4895397489539749,-0.0243222275412609,0.0001752340668841367,1.752340668841367,1.6012711110799132,0.110643333731961,2014
replication,always_long,executable_next_open,r_LH_executable,0,239,239,1.0,-4.960078636973334e-05,-0.012499398165172801,-1.2499398165172801,0.026989465252011444,2.698946525201144,-0.4631213715596406,0.5271966527196653,-0.03018430622815671,-4.960078636973334e-05,-0.4960078636973334,-0.45101761371507476,0.6523875023056864,2014
replication,timing_rONFH,executable_next_open,r_LH_executable,0,246,246,1.0,3.152511526059935e-07,7.944329045671036e-05,0.007944329045671036,0.03844007691213094,3.844007691213094,0.0020666787592102764,0.44308943089430897,-0.04079054669419091,3.152511526059935e-07,0.003152511526059935,0.002041927222506835,0.9983724405496195,2015
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,246,186,0.7560975609756098,8.001528860928655e-05,0.02016385272954021,2.016385272954021,0.03348574586556155,3.348574586556155,0.6021622695965612,0.34552845528455284,-0.04248452869308228,8.001528860928655e-05,0.8001528860928655,0.5949504852537241,0.5524256524254134,2015
replication,timing_rROD,executable_next_open,r_LH_executable,0,246,246,1.0,0.0001673671672902616,0.04217652615714593,4.217652615714592,0.03834777386424608,3.8347773864246077,1.0998428828347093,0.491869918699187,-0.04959349931513035,0.0001673671672902616,1.6736716729026162,1.086670636610577,0.27825035303489987,2015
replication,always_long,executable_next_open,r_LH_executable,0,246,246,1.0,-9.038910761577548e-05,-0.02277805511917542,-2.277805511917542,0.038413178031205794,3.8413178031205795,-0.5929750228078282,0.4715447154471545,-0.05545356661167766,-9.038910761577548e-05,-0.9038910761577548,-0.5858732693418661,0.5584999929523677,2015
replication,timing_rONFH,executable_next_open,r_LH_executable,0,247,247,1.0,-0.00011401784322800991,-0.028732496493458496,-2.8732496493458495,0.028087253585525516,2.8087253585525516,-1.0229728017361406,0.4574898785425101,-0.044515587689817115,-0.00011401784322800991,-1.1401784322800992,-1.0127734163728306,0.312163483166467,2016
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,247,187,0.757085020242915,-0.00011377447582345949,-0.028671167907511792,-2.8671167907511794,0.025008953214233406,2.5008953214233407,-1.146436144764112,0.3319838056680162,-0.042634492201352514,-0.00011377447582345949,-1.137744758234595,-1.1350057880478512,0.25747757120345893,2016
replication,timing_rROD,executable_next_open,r_LH_executable,0,247,247,1.0,-0.0001227892967920854,-0.03094290279160552,-3.094290279160552,0.02807789604259936,2.807789604259936,-1.1020378002917104,0.43724696356275305,-0.04290522367304017,-0.0001227892967920854,-1.227892967920854,-1.0910501101096903,0.27631830676786096,2016
replication,always_long,executable_next_open,r_LH_executable,0,247,247,1.0,0.00010771302928416377,0.027143683379609273,2.714368337960927,0.028093549703880085,2.8093549703880085,0.9661891667559681,0.5425101214574899,-0.023133600633561735,0.00010771302928416377,1.0771302928416377,0.9565559334687536,0.3397305272477982,2016
replication,timing_rONFH,executable_next_open,r_LH_executable,0,245,245,1.0,-0.00010471999950561099,-0.02638943987541397,-2.638943987541397,0.016819894330402797,1.6819894330402798,-1.5689420728234744,0.42857142857142855,-0.0336179852522408,-0.00010471999950561099,-1.04719999505611,-1.5469977463142273,0.12315979195291638,2017
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,245,181,0.7387755102040816,-0.00011360811734578045,-0.028629245571136674,-2.8629245571136672,0.014160460589435438,1.4160460589435437,-2.021773613246438,0.3020408163265306,-0.033982273367272664,-0.00011360811734578045,-1.1360811734578045,-1.9934956665552526,0.04732064572607286,2017
replication,timing_rROD,executable_next_open,r_LH_executable,0,245,245,1.0,-0.00010726584471700103,-0.02703099286868426,-2.703099286868426,0.01681583443529783,1.6815834435297832,-1.6074725861919743,0.42448979591836733,-0.033600258870226773,-0.00010726584471700103,-1.0726584471700102,-1.5849893448428658,0.11426390508232509,2017
replication,always_long,executable_next_open,r_LH_executable,0,245,245,1.0,-9.485529433658643e-05,-0.02390353417281978,-2.390353417281978,0.016834696431704238,1.6834696431704237,-1.419896953282925,0.4530612244897959,-0.038494371068815036,-9.485529433658643e-05,-0.9485529433658644,-1.4000372765669757,0.16277236824030616,2017
replication,timing_rONFH,executable_next_open,r_LH_executable,0,244,244,1.0,-0.0001656433251122217,-0.041742117928279865,-4.174211792827986,0.05254721990400963,5.254721990400963,-0.7943734797869815,0.4918032786885246,-0.09306744120076305,-0.0001656433251122217,-1.6564332511222168,-0.7816626840057089,0.4351737622554326,2018
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,244,171,0.7008196721311475,-5.927812435064412e-06,-0.001493808733636232,-0.14938087336362318,0.04630198774804538,4.630198774804538,-0.03226230246884579,0.3483606557377049,-0.06125566936515425,-5.927812435064412e-06,-0.059278124350644126,-0.031746072322007164,0.9747006119808526,2018
replication,timing_rROD,executable_next_open,r_LH_executable,0,244,244,1.0,0.0001481588458420824,0.03733602915220476,3.733602915220476,0.05256042855362918,5.256042855362917,0.7103448388764477,0.5040983606557377,-0.06176313966952196,0.0001481588458420824,1.4815884584208239,0.6989785881002251,0.48523387332488266,2018
replication,always_long,executable_next_open,r_LH_executable,0,244,244,1.0,-0.0002876053539612615,-0.07247654919823789,-7.2476549198237885,0.052413954752160805,5.2413954752160805,-1.382772003008416,0.4672131147540984,-0.11081703981137558,-0.0002876053539612615,-2.876053539612615,-1.3606462233977796,0.1748861918118665,2018
replication,timing_rONFH,executable_next_open,r_LH_executable,0,245,245,1.0,-2.9335945916408413e-05,-0.00739265837093492,-0.739265837093492,0.029369649778532615,2.9369649778532616,-0.25171081121772493,0.5346938775510204,-0.02311637188287985,-2.9335945916408413e-05,-0.2933594591640841,-0.24819020690546445,0.8041959924782429,2019
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,245,188,0.7673469387755102,1.064158535742909e-05,0.0026816795100721305,0.2681679510072131,0.025245279040306594,2.524527904030659,0.10622498986010663,0.4163265306122449,-0.020027269747553977,1.064158535742909e-05,0.1064158535742909,0.1047392524952231,0.9166687602408827,2019
