N,abs_value,bad_price_rows,calendar_close_clock,check,current_raw_symbol,detail,drop_reason,duplicate_rows,end_date,equation,expected_source_clock,gap_days,handling,include,item,missing_boundary_sources,newey_west_lag_rule,ny_date,p_close,p_close_minus_30,p_close_minus_60,p_open_plus_30,p_previous_close,prediction_date,previous_close_raw_symbol,previous_trade_date,record_type,rows,sample,severity,source_close_ts_new_york,source_close_ts_utc,start_date,status,symbol,trade_date,training_cutoff_date,utc_date,value,variable,weekday
,,,,,,has_LH=True; has_LH_executable=True,,,,,,,,,strategy_statistical_and_executable_lh_separated,,,,,,,,,,,,status,,,,,,,PASS,ZN.v.0,,,,,,
,,,,,,duplicate_rows=0; raw_rows=5142776,,,,,,,,,raw_duplicate_symbol_instrument_ts_event,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,bad_price_rows=0,,,,,,,,,raw_nonpositive_nan_inf_prices,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,mismatch_dates=60; included_mismatches=0,,,,,,,,,roll_alignment_no_cross_contract_returns,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,included_rows=3644; gaps_gt_1_day=718; non_prior_prev_rows=0,,,,,,,,,previous_close_from_prior_available_trading_day,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,INCLUDED: 3644,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,calendar_closed: 1600,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,calendar_closed;missing_previous_close: 3,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,calendar_early_close_before_effective_close: 93,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close: 7,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_30: 20,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_30,close: 3",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_30,close,lh_entry_next_open: 3",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_30;previous_close_cross_instrument: 1,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_60: 1,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_60,close_minus_30: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_60,close_minus_30,close,lh_entry_next_open: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:close_minus_60;previous_close_cross_instrument: 1,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:lh_entry_next_open: 14,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:open_plus_30: 2,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:open_plus_30,close_minus_30: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:open_plus_30,lh_entry_next_open: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:window_start: 8,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:window_start,close_minus_30: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:window_start,lh_entry_next_open: 1",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,"missing_exact_boundary_source_on_calendar_day;missing_exact_boundary_source:window_start,open_plus_30,close_minus_60,close_minus_30,close,lh_entry_next_open: 7",,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_previous_close: 2,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,previous_close_cross_instrument: 58,,,,,,,,,drop_reason,,,,,,,,,,,,drop_reason_count,,,,,,,INFO,6E.v.0,,,,,,
,,,,,,missing_boundary_dates=1768; included_missing=0,,,,,,,,,missing_exact_boundaries_are_dropped,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,early_close_dates=93; included_early_closes=0,,,,,,,,,early_closes_deleted_main_sample,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,max_error=4.441e-16; failures=0,,,,,,,,,rod_identity_error_lt_1e-10,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,train_end=2020-05-29; oos_rows=1227; oos_rows_not_after_train_end=0,,,,,,,,,oos_fixed_split_no_future_training_data,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,has_LH=True; has_LH_executable=True,,,,,,,,,strategy_statistical_and_executable_lh_separated,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,,,,,archive_readme=True; csv_tables=30; parquet_local_archive=6; invalid_boundary_v0 archive explicitly marks old results invalid,,,,,,,,,old_results_archived_invalid_boundary_v0,,,,,,,,,,,,status,,,,,,,PASS,ALL,,,,,,
,,,,,,run_symbol_core_replication reads data/processed/{prefix}_daily_research_table.parquet,,,,,,,,,regression_script_daily_table_path,,,,,,,,,,,,status,,,,,,,PASS,ALL,,,,,,
,,,,,,No notebook checkpoint inputs found,,,,,,,,,no_notebook_cache_inputs,,,,,,,,,,,,status,,,,,,,PASS,ALL,,,,,,
,,,,,,pipeline_version string present in build/regression scripts=True; future daily tables and summaries will include boundary_corrected_v1,,,,,,,,,pipeline_version_boundary_corrected_v1_in_new_outputs,,,,,,,,,,,,status,,,,,,,PASS,ALL,,,,,,
,,,,,,"Existing top-level daily parquet files are old, but run_symbol_core_replication now fails closed unless pipeline_version == boundary_corrected_v1. Full rerun must start with daily-table regeneration.",,,,,,,,,top_level_daily_tables_require_regeneration_before_regression,,,,,,,,,,,,status,,,,,,,PASS,ALL,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,ES.v.0,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,NQ.v.0,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,GC.v.0,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,CL.v.0,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,ZN.v.0,,,,,,
,,,,,,boundary_rows_with_ny_date_mismatch=0,,,,,,,,,america_new_york_trade_date_grouping,,,,,,,,,,,,status,,,,,,,PASS,6E.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,5231196.0,,,,,,,ES.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,5056471.0,,,,,,,NQ.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,5187751.0,,,,,,,GC.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,5171606.0,,,,,,,CL.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,4799435.0,,,,,,,ZN.v.0,,,,,,
,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,raw_quality,5142776.0,,,,,,,6E.v.0,,,,,,
,,,,,ESM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH1,2021-03-12,roll_mismatch,,,,,,,,ES.v.0,2021-03-15,,,,,
,,,,,ESU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM1,2021-06-11,roll_mismatch,,,,,,,,ES.v.0,2021-06-14,,,,,
,,,,,ESZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU1,2021-09-10,roll_mismatch,,,,,,,,ES.v.0,2021-09-13,,,,,
,,,,,ESH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ1,2021-12-10,roll_mismatch,,,,,,,,ES.v.0,2021-12-13,,,,,
,,,,,ESM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH2,2022-03-11,roll_mismatch,,,,,,,,ES.v.0,2022-03-14,,,,,
,,,,,ESU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM2,2022-06-14,roll_mismatch,,,,,,,,ES.v.0,2022-06-15,,,,,
,,,,,ESZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU2,2022-09-13,roll_mismatch,,,,,,,,ES.v.0,2022-09-14,,,,,
,,,,,ESH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ2,2022-12-13,roll_mismatch,,,,,,,,ES.v.0,2022-12-14,,,,,
,,,,,ESM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH3,2023-03-14,roll_mismatch,,,,,,,,ES.v.0,2023-03-15,,,,,
,,,,,ESU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM3,2023-06-13,roll_mismatch,,,,,,,,ES.v.0,2023-06-14,,,,,
,,,,,ESZ3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU3,2023-09-12,roll_mismatch,,,,,,,,ES.v.0,2023-09-13,,,,,
,,,,,ESH4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ3,2023-12-12,roll_mismatch,,,,,,,,ES.v.0,2023-12-13,,,,,
,,,,,ESM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH4,2024-03-12,roll_mismatch,,,,,,,,ES.v.0,2024-03-13,,,,,
,,,,,ESU4,,calendar_closed;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM4,2024-06-18,roll_mismatch,,,,,,,,ES.v.0,2024-06-19,,,,,
,,,,,ESU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM4,2024-06-18,roll_mismatch,,,,,,,,ES.v.0,2024-06-20,,,,,
,,,,,ESZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU4,2024-09-17,roll_mismatch,,,,,,,,ES.v.0,2024-09-18,,,,,
,,,,,ESH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ4,2024-12-17,roll_mismatch,,,,,,,,ES.v.0,2024-12-18,,,,,
,,,,,ESM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH5,2025-03-18,roll_mismatch,,,,,,,,ES.v.0,2025-03-19,,,,,
,,,,,ESU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM5,2025-06-17,roll_mismatch,,,,,,,,ES.v.0,2025-06-18,,,,,
,,,,,ESZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU5,2025-09-16,roll_mismatch,,,,,,,,ES.v.0,2025-09-17,,,,,
,,,,,ESH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ5,2025-12-16,roll_mismatch,,,,,,,,ES.v.0,2025-12-17,,,,,
,,,,,ESU0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM0,2010-06-11,roll_mismatch,,,,,,,,ES.v.0,2010-06-14,,,,,
,,,,,ESZ0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU0,2010-09-10,roll_mismatch,,,,,,,,ES.v.0,2010-09-13,,,,,
,,,,,ESH1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ0,2010-12-10,roll_mismatch,,,,,,,,ES.v.0,2010-12-13,,,,,
,,,,,ESM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH1,2011-03-11,roll_mismatch,,,,,,,,ES.v.0,2011-03-14,,,,,
,,,,,ESU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM1,2011-06-10,roll_mismatch,,,,,,,,ES.v.0,2011-06-13,,,,,
,,,,,ESZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU1,2011-09-09,roll_mismatch,,,,,,,,ES.v.0,2011-09-12,,,,,
,,,,,ESH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ1,2011-12-09,roll_mismatch,,,,,,,,ES.v.0,2011-12-12,,,,,
,,,,,ESM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH2,2012-03-12,roll_mismatch,,,,,,,,ES.v.0,2012-03-13,,,,,
,,,,,ESU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM2,2012-06-08,roll_mismatch,,,,,,,,ES.v.0,2012-06-11,,,,,
,,,,,ESZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU2,2012-09-14,roll_mismatch,,,,,,,,ES.v.0,2012-09-17,,,,,
,,,,,ESH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ2,2012-12-14,roll_mismatch,,,,,,,,ES.v.0,2012-12-17,,,,,
,,,,,ESM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH3,2013-03-11,roll_mismatch,,,,,,,,ES.v.0,2013-03-12,,,,,
,,,,,ESU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM3,2013-06-14,roll_mismatch,,,,,,,,ES.v.0,2013-06-17,,,,,
,,,,,ESZ3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU3,2013-09-13,roll_mismatch,,,,,,,,ES.v.0,2013-09-16,,,,,
,,,,,ESH4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ3,2013-12-13,roll_mismatch,,,,,,,,ES.v.0,2013-12-16,,,,,
,,,,,ESM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH4,2014-03-14,roll_mismatch,,,,,,,,ES.v.0,2014-03-17,,,,,
,,,,,ESU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM4,2014-06-11,roll_mismatch,,,,,,,,ES.v.0,2014-06-16,,,,,
,,,,,ESZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU4,2014-09-12,roll_mismatch,,,,,,,,ES.v.0,2014-09-15,,,,,
,,,,,ESH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ4,2014-12-12,roll_mismatch,,,,,,,,ES.v.0,2014-12-15,,,,,
,,,,,ESM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH5,2015-03-13,roll_mismatch,,,,,,,,ES.v.0,2015-03-16,,,,,
,,,,,ESU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM5,2015-06-12,roll_mismatch,,,,,,,,ES.v.0,2015-06-15,,,,,
,,,,,ESZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU5,2015-09-11,roll_mismatch,,,,,,,,ES.v.0,2015-09-14,,,,,
,,,,,ESH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ5,2015-12-11,roll_mismatch,,,,,,,,ES.v.0,2015-12-14,,,,,
,,,,,ESM6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH6,2016-03-11,roll_mismatch,,,,,,,,ES.v.0,2016-03-14,,,,,
,,,,,ESU6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM6,2016-06-10,roll_mismatch,,,,,,,,ES.v.0,2016-06-13,,,,,
,,,,,ESZ6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU6,2016-09-09,roll_mismatch,,,,,,,,ES.v.0,2016-09-12,,,,,
,,,,,ESH7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ6,2016-12-12,roll_mismatch,,,,,,,,ES.v.0,2016-12-13,,,,,
,,,,,ESM7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH7,2017-03-10,roll_mismatch,,,,,,,,ES.v.0,2017-03-13,,,,,
,,,,,ESU7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM7,2017-06-09,roll_mismatch,,,,,,,,ES.v.0,2017-06-12,,,,,
,,,,,ESZ7,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU7,2017-09-08,roll_mismatch,,,,,,,,ES.v.0,2017-09-11,,,,,
,,,,,ESH8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ7,2017-12-08,roll_mismatch,,,,,,,,ES.v.0,2017-12-11,,,,,
,,,,,ESM8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH8,2018-03-13,roll_mismatch,,,,,,,,ES.v.0,2018-03-14,,,,,
,,,,,ESU8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM8,2018-06-12,roll_mismatch,,,,,,,,ES.v.0,2018-06-13,,,,,
,,,,,ESZ8,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU8,2018-09-14,roll_mismatch,,,,,,,,ES.v.0,2018-09-17,,,,,
,,,,,ESH9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ8,2018-12-14,roll_mismatch,,,,,,,,ES.v.0,2018-12-17,,,,,
,,,,,ESM9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH9,2019-03-08,roll_mismatch,,,,,,,,ES.v.0,2019-03-11,,,,,
,,,,,ESU9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESM9,2019-06-14,roll_mismatch,,,,,,,,ES.v.0,2019-06-17,,,,,
,,,,,ESZ9,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESU9,2019-09-13,roll_mismatch,,,,,,,,ES.v.0,2019-09-16,,,,,
,,,,,ESH0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESZ9,2019-12-13,roll_mismatch,,,,,,,,ES.v.0,2019-12-16,,,,,
,,,,,ESM0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,ESH0,2020-03-17,roll_mismatch,,,,,,,,ES.v.0,2020-03-18,,,,,
,,,,,NQM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH1,2021-03-16,roll_mismatch,,,,,,,,NQ.v.0,2021-03-17,,,,,
,,,,,NQU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM1,2021-06-15,roll_mismatch,,,,,,,,NQ.v.0,2021-06-16,,,,,
,,,,,NQZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU1,2021-09-14,roll_mismatch,,,,,,,,NQ.v.0,2021-09-15,,,,,
,,,,,NQH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ1,2021-12-10,roll_mismatch,,,,,,,,NQ.v.0,2021-12-13,,,,,
,,,,,NQM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH2,2022-03-15,roll_mismatch,,,,,,,,NQ.v.0,2022-03-16,,,,,
,,,,,NQU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM2,2022-06-14,roll_mismatch,,,,,,,,NQ.v.0,2022-06-15,,,,,
,,,,,NQZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU2,2022-09-13,roll_mismatch,,,,,,,,NQ.v.0,2022-09-14,,,,,
,,,,,NQH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ2,2022-12-13,roll_mismatch,,,,,,,,NQ.v.0,2022-12-14,,,,,
,,,,,NQM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH3,2023-03-14,roll_mismatch,,,,,,,,NQ.v.0,2023-03-15,,,,,
,,,,,NQU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM3,2023-06-13,roll_mismatch,,,,,,,,NQ.v.0,2023-06-14,,,,,
,,,,,NQZ3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU3,2023-09-12,roll_mismatch,,,,,,,,NQ.v.0,2023-09-13,,,,,
,,,,,NQH4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ3,2023-12-12,roll_mismatch,,,,,,,,NQ.v.0,2023-12-13,,,,,
,,,,,NQM4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH4,2024-03-12,roll_mismatch,,,,,,,,NQ.v.0,2024-03-13,,,,,
,,,,,NQU4,,calendar_closed;previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM4,2024-06-18,roll_mismatch,,,,,,,,NQ.v.0,2024-06-19,,,,,
,,,,,NQU4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM4,2024-06-18,roll_mismatch,,,,,,,,NQ.v.0,2024-06-20,,,,,
,,,,,NQZ4,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU4,2024-09-17,roll_mismatch,,,,,,,,NQ.v.0,2024-09-18,,,,,
,,,,,NQH5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ4,2024-12-18,roll_mismatch,,,,,,,,NQ.v.0,2024-12-19,,,,,
,,,,,NQM5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH5,2025-03-19,roll_mismatch,,,,,,,,NQ.v.0,2025-03-20,,,,,
,,,,,NQU5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM5,2025-06-17,roll_mismatch,,,,,,,,NQ.v.0,2025-06-18,,,,,
,,,,,NQZ5,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU5,2025-09-17,roll_mismatch,,,,,,,,NQ.v.0,2025-09-18,,,,,
,,,,,NQH6,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ5,2025-12-16,roll_mismatch,,,,,,,,NQ.v.0,2025-12-17,,,,,
,,,,,NQU0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM0,2010-06-11,roll_mismatch,,,,,,,,NQ.v.0,2010-06-14,,,,,
,,,,,NQZ0,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU0,2010-09-10,roll_mismatch,,,,,,,,NQ.v.0,2010-09-13,,,,,
,,,,,NQH1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ0,2010-12-10,roll_mismatch,,,,,,,,NQ.v.0,2010-12-13,,,,,
,,,,,NQM1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH1,2011-03-11,roll_mismatch,,,,,,,,NQ.v.0,2011-03-14,,,,,
,,,,,NQU1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM1,2011-06-10,roll_mismatch,,,,,,,,NQ.v.0,2011-06-13,,,,,
,,,,,NQZ1,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU1,2011-09-09,roll_mismatch,,,,,,,,NQ.v.0,2011-09-12,,,,,
,,,,,NQH2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ1,2011-12-09,roll_mismatch,,,,,,,,NQ.v.0,2011-12-12,,,,,
,,,,,NQM2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH2,2012-03-12,roll_mismatch,,,,,,,,NQ.v.0,2012-03-13,,,,,
,,,,,NQU2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM2,2012-06-08,roll_mismatch,,,,,,,,NQ.v.0,2012-06-11,,,,,
,,,,,NQZ2,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQU2,2012-09-14,roll_mismatch,,,,,,,,NQ.v.0,2012-09-17,,,,,
,,,,,NQH3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQZ2,2012-12-14,roll_mismatch,,,,,,,,NQ.v.0,2012-12-17,,,,,
,,,,,NQM3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQH3,2013-03-11,roll_mismatch,,,,,,,,NQ.v.0,2013-03-12,,,,,
,,,,,NQU3,,previous_close_cross_instrument,,,,,,drop_main_sample,False,,,,,,,,,,,NQM3,2013-06-14,roll_mismatch,,,,,,,,NQ.v.0,2013-06-17,,,,,
